date,state,district,pincode,bio_age_5_17,bio_age_17_
25-07-2025,Delhi,North West Delhi,110039,17,47
25-07-2025,Delhi,North West Delhi,110040,28,37
25-07-2025,Delhi,Shahdara,110093,3,12
25-07-2025,Delhi,South Delhi,110024,3,8
25-07-2025,Delhi,South Delhi,110048,1,6
25-07-2025,Delhi,South West Delhi,110037,15,18
25-07-2025,Delhi,South West Delhi,110072,4,3
25-07-2025,Delhi,South West Delhi,110077,9,15
24-07-2025,Delhi,Central Delhi,110005,12,34
24-07-2025,Delhi,North Delhi,110007,13,40
24-07-2025,Delhi,North Delhi,110054,5,16
24-07-2025,Delhi,North East,110094,3,59
24-07-2025,Delhi,North West Delhi,110040,23,40
24-07-2025,Delhi,North West Delhi,110042,65,110
24-07-2025,Delhi,North West Delhi,110052,27,45
24-07-2025,Delhi,North West Delhi,110083,13,40
24-07-2025,Delhi,North West Delhi,110086,84,210
24-07-2025,Delhi,North West Delhi,110088,6,33
24-07-2025,Delhi,South Delhi,110025,33,49
24-07-2025,Delhi,South Delhi,110065,9,17
24-07-2025,Delhi,South Delhi,110076,13,29
24-07-2025,Delhi,South West Delhi,110064,6,6
24-07-2025,Delhi,West Delhi,110015,12,28
28-06-2025,Delhi,Central Delhi,110004,2,0
28-06-2025,Delhi,Central Delhi,110005,8,17
28-06-2025,Delhi,East Delhi,110094,0,1
28-06-2025,Delhi,New Delhi,110023,1,0
28-06-2025,Delhi,North East,110053,1,48
28-06-2025,Delhi,North East,110093,5,34
28-06-2025,Delhi,North East Delhi,110094,81,113
28-06-2025,Delhi,North West Delhi,110009,14,17
28-06-2025,Delhi,North West Delhi,110052,32,64
28-06-2025,Delhi,North West Delhi,110083,21,26
28-06-2025,Delhi,North West Delhi,110089,13,23
28-06-2025,Delhi,Shahdara,110093,1,6
28-06-2025,Delhi,South Delhi,110013,2,4
28-06-2025,Delhi,South Delhi,110014,7,8
28-06-2025,Delhi,South Delhi,110044,57,88
28-06-2025,Delhi,South Delhi,110068,5,6
28-06-2025,Delhi,South West Delhi,110010,4,5
28-06-2025,Delhi,South West Delhi,110016,0,5
28-06-2025,Delhi,South West Delhi,110021,1,4
28-06-2025,Delhi,South West Delhi,110067,1,5
28-06-2025,Delhi,West Delhi,110058,2,8
08-07-2025,Delhi,Central Delhi,110003,5,16
08-07-2025,Delhi,Central Delhi,110060,1,3
08-07-2025,Delhi,East Delhi,110095,11,52
08-07-2025,Delhi,New Delhi,110001,8,10
08-07-2025,Delhi,North East,110053,1,60
08-07-2025,Delhi,North West Delhi,110033,41,114
08-07-2025,Delhi,South Delhi,110003,0,4
08-07-2025,Delhi,South Delhi,110024,0,7
08-07-2025,Delhi,South Delhi,110068,2,14
08-07-2025,Delhi,South East Delhi,110025,0,3
08-07-2025,Delhi,South West Delhi,110016,0,2
08-07-2025,Delhi,South West Delhi,110037,25,40
08-07-2025,Delhi,South West Delhi,110047,0,1
08-07-2025,Delhi,South West Delhi,110061,7,10
08-07-2025,Delhi,South West Delhi,110066,1,8
08-07-2025,Delhi,South West Delhi,110067,2,8
08-07-2025,Delhi,South West Delhi,110078,16,42
01-07-2025,Delhi,East Delhi,110053,4,3
01-07-2025,Delhi,North Delhi,110006,30,64
01-07-2025,Delhi,North Delhi,110054,6,19
01-07-2025,Delhi,North West Delhi,110035,17,28
01-07-2025,Delhi,North West Delhi,110040,17,37
01-07-2025,Delhi,North West Delhi,110042,61,96
01-07-2025,Delhi,North West Delhi,110081,18,54
01-07-2025,Delhi,North West Delhi,110086,103,223
01-07-2025,Delhi,North West Delhi,110088,18,38
01-07-2025,Delhi,Shahdara,110032,6,8
01-07-2025,Delhi,Shahdara,110093,5,8
01-07-2025,Delhi,South Delhi,110003,0,4
01-07-2025,Delhi,South Delhi,110014,3,9
01-07-2025,Delhi,South Delhi,110025,30,57
01-07-2025,Delhi,South Delhi,110080,13,16
01-07-2025,Delhi,South West Delhi,110010,5,7
01-07-2025,Delhi,South West Delhi,110021,3,3
01-07-2025,Delhi,South West Delhi,110028,8,7
01-07-2025,Delhi,South West Delhi,110038,7,8
01-07-2025,Delhi,South West Delhi,110072,4,5
01-07-2025,Delhi,South West Delhi,110078,12,17
01-07-2025,Delhi,West Delhi,110015,5,30
01-07-2025,Delhi,West Delhi,110027,15,42
01-07-2025,Delhi,West Delhi,110041,60,124
01-07-2025,Delhi,West Delhi,110058,3,15
01-07-2025,Delhi,West Delhi,110059,83,153
03-07-2025,Delhi,East Delhi,110051,13,41
03-07-2025,Delhi,East Delhi,110096,38,48
03-07-2025,Delhi,Najafgarh,110043,0,6
03-07-2025,Delhi,New Delhi,110021,2,7
03-07-2025,Delhi,New Delhi,110023,0,1
03-07-2025,Delhi,North Delhi,110006,22,85
03-07-2025,Delhi,North Delhi,110084,25,63
03-07-2025,Delhi,North East,110094,3,50
03-07-2025,Delhi,North East Delhi,110032,30,27
03-07-2025,Delhi,North West Delhi,110036,16,39
03-07-2025,Delhi,North West Delhi,110040,23,44
03-07-2025,Delhi,North West Delhi,110052,23,59
03-07-2025,Delhi,North West Delhi,110089,4,19
03-07-2025,Delhi,South Delhi,110025,22,29
03-07-2025,Delhi,South Delhi,110030,7,58
03-07-2025,Delhi,South Delhi,110047,2,17
03-07-2025,Delhi,South Delhi,110048,1,8
03-07-2025,Delhi,South Delhi,110065,9,15
03-07-2025,Delhi,South Delhi,110068,3,7
03-07-2025,Delhi,South West Delhi,110010,3,9
03-07-2025,Delhi,South West Delhi,110043,26,108
03-07-2025,Delhi,South West Delhi,110066,0,5
03-07-2025,Delhi,South West Delhi,110067,2,4
03-07-2025,Delhi,South West Delhi,110078,3,11
03-07-2025,Delhi,West Delhi,110015,13,32
03-07-2025,Delhi,West Delhi,110064,0,1
02-07-2025,Delhi,Central Delhi,110001,0,4
02-07-2025,Delhi,Central Delhi,110003,7,26
02-07-2025,Delhi,East Delhi,110031,14,26
02-07-2025,Delhi,East Delhi,110096,35,41
02-07-2025,Delhi,North Delhi,110006,27,56
02-07-2025,Delhi,North East,110093,1,46
02-07-2025,Delhi,North East Delhi,110053,71,113
02-07-2025,Delhi,North West Delhi,110009,7,21
02-07-2025,Delhi,North West Delhi,110035,11,22
02-07-2025,Delhi,North West Delhi,110081,22,35
02-07-2025,Delhi,Shahdara,110053,0,3
02-07-2025,Delhi,South Delhi,110013,1,7
02-07-2025,Delhi,South Delhi,110024,2,18
02-07-2025,Delhi,South Delhi,110025,20,49
02-07-2025,Delhi,South Delhi,110074,8,27
02-07-2025,Delhi,South West Delhi,110038,4,5
02-07-2025,Delhi,South West Delhi,110071,5,29
02-07-2025,Delhi,South West Delhi,110077,25,17
06-07-2025,Delhi,Central Delhi,110005,5,5
06-07-2025,Delhi,East Delhi,110091,20,27
06-07-2025,Delhi,North Delhi,110006,6,11
06-07-2025,Delhi,North East Delhi,110094,24,28
06-07-2025,Delhi,North West Delhi,110085,5,17
06-07-2025,Delhi,North West Delhi,110089,2,9
06-07-2025,Delhi,South Delhi,110013,0,6
06-07-2025,Delhi,South Delhi,110014,1,8
06-07-2025,Delhi,South Delhi,110020,5,10
06-07-2025,Delhi,South Delhi,110048,0,1
06-07-2025,Delhi,South Delhi,110065,1,3
06-07-2025,Delhi,South West Delhi,110064,0,9
06-07-2025,Delhi,West Delhi,110063,1,5
06-07-2025,Delhi,West Delhi,110087,1,9
07-07-2025,Delhi,Central Delhi,110008,28,47
07-07-2025,Delhi,Central Delhi,110011,1,1
07-07-2025,Delhi,Central Delhi,110060,0,4
07-07-2025,Delhi,East Delhi,110031,24,55
07-07-2025,Delhi,East Delhi,110051,11,45
07-07-2025,Delhi,East Delhi,110092,60,108
07-07-2025,Delhi,East Delhi,110096,33,57
07-07-2025,Delhi,North East,110093,2,40
07-07-2025,Delhi,North East Delhi,110094,97,121
07-07-2025,Delhi,North West Delhi,110033,42,82
07-07-2025,Delhi,North West Delhi,110034,20,33
07-07-2025,Delhi,North West Delhi,110083,16,31
07-07-2025,Delhi,North West Delhi,110085,15,62
07-07-2025,Delhi,South Delhi,110047,7,21
07-07-2025,Delhi,South Delhi,110076,22,37
07-07-2025,Delhi,South East Delhi,110025,0,2
07-07-2025,Delhi,South West Delhi,110067,3,4
07-07-2025,Delhi,South West Delhi,110071,7,12
07-07-2025,Delhi,South West Delhi,110073,4,7
07-07-2025,Delhi,West Delhi,110043,11,14
07-07-2025,Delhi,West Delhi,110063,10,25
09-07-2025,Delhi,Central Delhi,110008,17,38
09-07-2025,Delhi,East Delhi,110091,19,61
09-07-2025,Delhi,East Delhi,110092,33,64
09-07-2025,Delhi,North Delhi,110054,7,10
09-07-2025,Delhi,North Delhi,110084,24,106
09-07-2025,Delhi,North East,110093,2,37
09-07-2025,Delhi,North East Delhi,110032,20,22
09-07-2025,Delhi,North West Delhi,110040,16,31
09-07-2025,Delhi,South Delhi,110003,0,4
09-07-2025,Delhi,South Delhi,110016,2,1
09-07-2025,Delhi,South Delhi,110020,10,28
09-07-2025,Delhi,South Delhi,110025,23,52
09-07-2025,Delhi,South Delhi,110048,0,7
09-07-2025,Delhi,South Delhi,110049,6,10
09-07-2025,Delhi,South Delhi,110076,26,50
09-07-2025,Delhi,South West Delhi,110045,17,45
09-07-2025,Delhi,South West Delhi,110047,1,0
09-07-2025,Delhi,South West Delhi,110061,3,7
09-07-2025,Delhi,South West Delhi,110064,5,5
09-07-2025,Delhi,South West Delhi,110077,6,27
09-07-2025,Delhi,West Delhi,110041,39,115
10-07-2025,Delhi,Central Delhi,110004,0,1
10-07-2025,Delhi,Central Delhi,110005,12,16
10-07-2025,Delhi,East Delhi,110051,7,21
10-07-2025,Delhi,East Delhi,110095,10,36
10-07-2025,Delhi,North East,110093,1,29
10-07-2025,Delhi,North East Delhi,110093,45,51
10-07-2025,Delhi,North West Delhi,110033,32,59
10-07-2025,Delhi,North West Delhi,110082,4,10
10-07-2025,Delhi,North West Delhi,110085,27,60
10-07-2025,Delhi,North West Delhi,110089,5,23
10-07-2025,Delhi,South Delhi,110019,19,23
10-07-2025,Delhi,South Delhi,110030,9,29
10-07-2025,Delhi,South Delhi,110044,50,105
10-07-2025,Delhi,South Delhi,110049,3,8
10-07-2025,Delhi,South East Delhi,110025,0,2
10-07-2025,Delhi,South West Delhi,110010,3,2
10-07-2025,Delhi,South West Delhi,110029,0,2
10-07-2025,Delhi,South West Delhi,110038,3,0
10-07-2025,Delhi,South West Delhi,110043,37,72
10-07-2025,Delhi,South West Delhi,110047,1,0
10-07-2025,Delhi,South West Delhi,110057,1,4
10-07-2025,Delhi,South West Delhi,110066,0,1
10-07-2025,Delhi,South West Delhi,110077,18,23
27-06-2025,Delhi,Central Delhi,110011,1,0
27-06-2025,Delhi,East Delhi,110092,58,97
27-06-2025,Delhi,East Delhi,110094,0,1
27-06-2025,Delhi,East Delhi,110096,37,57
27-06-2025,Delhi,Najafgarh,110043,1,4
27-06-2025,Delhi,New Delhi,110011,0,1
27-06-2025,Delhi,North Delhi,110054,10,20
27-06-2025,Delhi,North East Delhi,110053,80,104
27-06-2025,Delhi,North West Delhi,110035,11,11
27-06-2025,Delhi,North West Delhi,110036,26,39
27-06-2025,Delhi,North West Delhi,110056,6,2
27-06-2025,Delhi,North West Delhi,110082,15,18
27-06-2025,Delhi,North West Delhi,110088,15,32
27-06-2025,Delhi,Shahdara,110093,5,20
27-06-2025,Delhi,South Delhi,110016,4,3
27-06-2025,Delhi,South Delhi,110017,14,27
27-06-2025,Delhi,South East Delhi,110025,5,3
27-06-2025,Delhi,South West Delhi,110021,2,8
27-06-2025,Delhi,South West Delhi,110022,11,16
27-06-2025,Delhi,South West Delhi,110029,1,7
27-06-2025,Delhi,South West Delhi,110057,4,5
27-06-2025,Delhi,South West Delhi,110067,7,5
27-06-2025,Delhi,West Delhi,110087,13,22
29-06-2025,Delhi,Central Delhi,110002,1,1
29-06-2025,Delhi,Central Delhi,110008,10,20
29-06-2025,Delhi,Central Delhi,110012,1,4
29-06-2025,Delhi,East Delhi,110053,2,1
29-06-2025,Delhi,North West Delhi,110086,80,129
29-06-2025,Delhi,North West Delhi,110088,2,7
29-06-2025,Delhi,South Delhi,110030,0,5
29-06-2025,Delhi,South Delhi,110044,34,49
29-06-2025,Delhi,South Delhi,110048,0,3
29-06-2025,Delhi,South West Delhi,110022,1,1
29-06-2025,Delhi,South West Delhi,110037,2,8
29-06-2025,Delhi,South West Delhi,110045,13,26
29-06-2025,Delhi,South West Delhi,110046,4,9
29-06-2025,Delhi,South West Delhi,110064,8,11
29-06-2025,Delhi,West Delhi,110018,1,22
30-06-2025,Delhi,East Delhi,110096,51,43
30-06-2025,Delhi,North West Delhi,110009,10,34
30-06-2025,Delhi,North West Delhi,110081,25,46
30-06-2025,Delhi,North West Delhi,110086,104,213
30-06-2025,Delhi,Shahdara,110032,7,14
30-06-2025,Delhi,Shahdara,110095,5,5
30-06-2025,Delhi,South Delhi,110020,22,26
30-06-2025,Delhi,South Delhi,110030,32,40
30-06-2025,Delhi,South Delhi,110048,8,6
30-06-2025,Delhi,South East Delhi,110025,1,1
30-06-2025,Delhi,South West Delhi,110016,0,1
30-06-2025,Delhi,South West Delhi,110022,11,10
30-06-2025,Delhi,South West Delhi,110029,6,5
30-06-2025,Delhi,South West Delhi,110038,8,4
30-06-2025,Delhi,South West Delhi,110061,5,7
30-06-2025,Delhi,South West Delhi,110072,8,9
30-06-2025,Delhi,South West Delhi,110078,21,37
30-06-2025,Delhi,West Delhi,110058,17,20
30-06-2025,Delhi,West Delhi,110063,23,17
04-07-2025,Delhi,Central Delhi,110008,13,38
04-07-2025,Delhi,Central Delhi,110011,0,1
04-07-2025,Delhi,Central Delhi,110012,6,20
04-07-2025,Delhi,Central Delhi,110060,0,1
04-07-2025,Delhi,East Delhi,110032,2,29
04-07-2025,Delhi,East Delhi,110095,32,31
04-07-2025,Delhi,East Delhi,110096,23,31
04-07-2025,Delhi,Najafgarh,110043,0,3
04-07-2025,Delhi,North Delhi,110007,14,51
04-07-2025,Delhi,North East,110093,3,36
04-07-2025,Delhi,North West Delhi,110035,7,31
04-07-2025,Delhi,North West Delhi,110081,11,21
04-07-2025,Delhi,Shahdara,110032,5,9
04-07-2025,Delhi,South Delhi,110014,3,7
04-07-2025,Delhi,South Delhi,110017,15,22
04-07-2025,Delhi,South Delhi,110024,0,7
04-07-2025,Delhi,South Delhi,110048,5,1
04-07-2025,Delhi,South Delhi,110080,8,5
04-07-2025,Delhi,South West Delhi,110030,2,0
04-07-2025,Delhi,South West Delhi,110057,4,10
04-07-2025,Delhi,South West Delhi,110061,4,8
04-07-2025,Delhi,South West Delhi,110066,2,1
04-07-2025,Delhi,South West Delhi,110075,5,13
04-07-2025,Delhi,South West Delhi,110078,8,23
04-07-2025,Delhi,West Delhi,110027,20,29
04-07-2025,Delhi,West Delhi,110063,11,27
05-07-2025,Delhi,Central Delhi,110008,18,31
05-07-2025,Delhi,Central Delhi,110011,0,1
05-07-2025,Delhi,New Delhi,110001,4,9
05-07-2025,Delhi,New Delhi,110021,3,3
05-07-2025,Delhi,North East,110053,2,52
05-07-2025,Delhi,North East,110094,2,60
05-07-2025,Delhi,North East Delhi,110093,35,58
05-07-2025,Delhi,North East Delhi,110094,107,105
05-07-2025,Delhi,North West Delhi,110039,38,56
05-07-2025,Delhi,North West Delhi,110056,0,2
05-07-2025,Delhi,North West Delhi,110089,5,18
05-07-2025,Delhi,South Delhi,110003,0,2
05-07-2025,Delhi,South Delhi,110013,0,8
05-07-2025,Delhi,South Delhi,110016,5,4
05-07-2025,Delhi,South Delhi,110017,12,24
05-07-2025,Delhi,South Delhi,110062,68,98
05-07-2025,Delhi,South Delhi,110065,3,11
05-07-2025,Delhi,South Delhi,110080,4,14
05-07-2025,Delhi,South West Delhi,110022,4,8
05-07-2025,Delhi,South West Delhi,110043,34,91
05-07-2025,Delhi,South West Delhi,110045,36,58
05-07-2025,Delhi,South West Delhi,110057,7,5
05-07-2025,Delhi,South West Delhi,110064,5,12
05-07-2025,Delhi,South West Delhi,110075,13,13
05-07-2025,Delhi,West Delhi,110015,14,24
05-07-2025,Delhi,West Delhi,110041,68,115
05-07-2025,Delhi,West Delhi,110043,4,11
17-07-2025,Delhi,Central Delhi,110002,17,17
17-07-2025,Delhi,Central Delhi,110005,12,34
17-07-2025,Delhi,Central Delhi,110060,2,4
17-07-2025,Delhi,New Delhi,110021,0,8
17-07-2025,Delhi,North East,110053,2,62
17-07-2025,Delhi,North East,110093,2,37
17-07-2025,Delhi,North East Delhi,110032,44,24
17-07-2025,Delhi,North West Delhi,110082,7,10
17-07-2025,Delhi,South Delhi,110014,1,9
17-07-2025,Delhi,South Delhi,110016,6,5
17-07-2025,Delhi,South Delhi,110017,18,34
17-07-2025,Delhi,South Delhi,110044,77,134
17-07-2025,Delhi,South Delhi,110074,8,25
17-07-2025,Delhi,South West Delhi,110022,6,11
17-07-2025,Delhi,South West Delhi,110029,4,4
17-07-2025,Delhi,South West Delhi,110046,9,20
17-07-2025,Delhi,South West Delhi,110070,6,11
17-07-2025,Delhi,South West Delhi,110072,2,5
17-07-2025,Delhi,South West Delhi,110077,12,17
17-07-2025,Delhi,South West Delhi,110078,24,40
17-07-2025,Delhi,West Delhi,110026,2,6
17-07-2025,Delhi,West Delhi,110063,12,27
18-07-2025,Delhi,East Delhi,110051,9,30
18-07-2025,Delhi,East Delhi,110091,26,56
18-07-2025,Delhi,New Delhi,110011,0,1
18-07-2025,Delhi,North Delhi,110054,6,3
18-07-2025,Delhi,North Delhi,110084,36,72
18-07-2025,Delhi,North West Delhi,110034,20,31
18-07-2025,Delhi,North West Delhi,110039,27,50
18-07-2025,Delhi,North West Delhi,110086,92,199
18-07-2025,Delhi,North West Delhi,110094,1,3
18-07-2025,Delhi,Shahdara,110093,5,12
18-07-2025,Delhi,South Delhi,110017,10,24
18-07-2025,Delhi,South Delhi,110019,22,38
18-07-2025,Delhi,South Delhi,110030,19,37
18-07-2025,Delhi,South Delhi,110049,4,7
18-07-2025,Delhi,South Delhi,110076,24,24
18-07-2025,Delhi,South Delhi,110080,2,12
18-07-2025,Delhi,South East Delhi,110025,2,3
18-07-2025,Delhi,South West Delhi,110023,3,6
18-07-2025,Delhi,South West Delhi,110043,35,83
18-07-2025,Delhi,South West Delhi,110046,13,14
18-07-2025,Delhi,South West Delhi,110070,4,10
18-07-2025,Delhi,South West Delhi,110073,8,5
18-07-2025,Delhi,South West Delhi,110078,15,32
18-07-2025,Delhi,West Delhi,110018,25,58
18-07-2025,Delhi,West Delhi,110058,4,11
19-07-2025,Delhi,East Delhi,110095,34,47
19-07-2025,Delhi,Najafgarh,110043,0,6
19-07-2025,Delhi,North East Delhi,110094,124,139
19-07-2025,Delhi,North West Delhi,110009,17,15
19-07-2025,Delhi,North West Delhi,110033,48,90
19-07-2025,Delhi,North West Delhi,110034,63,43
19-07-2025,Delhi,North West Delhi,110039,26,42
19-07-2025,Delhi,North West Delhi,110042,76,98
19-07-2025,Delhi,North West Delhi,110056,3,2
19-07-2025,Delhi,North West Delhi,110088,23,26
19-07-2025,Delhi,Shahdara,110032,6,14
19-07-2025,Delhi,Shahdara,110053,0,3
19-07-2025,Delhi,Shahdara,110090,0,1
19-07-2025,Delhi,Shahdara,110093,2,9
19-07-2025,Delhi,Shahdara,110095,1,7
19-07-2025,Delhi,South Delhi,110025,55,50
19-07-2025,Delhi,South Delhi,110047,10,10
19-07-2025,Delhi,South Delhi,110062,83,130
19-07-2025,Delhi,South Delhi,110065,8,13
19-07-2025,Delhi,South Delhi,110068,13,16
19-07-2025,Delhi,South West Delhi,110029,6,7
19-07-2025,Delhi,South West Delhi,110038,1,2
19-07-2025,Delhi,South West Delhi,110043,68,85
19-07-2025,Delhi,South West Delhi,110064,11,21
19-07-2025,Delhi,West Delhi,110018,52,70
19-07-2025,Delhi,West Delhi,110087,11,16
20-07-2025,Delhi,Central Delhi,110008,8,27
20-07-2025,Delhi,Central Delhi,110011,0,1
20-07-2025,Delhi,East Delhi,110096,25,17
20-07-2025,Delhi,New Delhi,110021,0,1
20-07-2025,Delhi,North Delhi,110054,2,3
20-07-2025,Delhi,North East Delhi,110094,51,32
20-07-2025,Delhi,North West Delhi,110009,14,16
20-07-2025,Delhi,North West Delhi,110033,12,22
20-07-2025,Delhi,North West Delhi,110036,6,7
20-07-2025,Delhi,North West Delhi,110081,9,14
20-07-2025,Delhi,North West Delhi,110083,8,9
20-07-2025,Delhi,North West Delhi,110086,39,59
20-07-2025,Delhi,South Delhi,110013,2,4
20-07-2025,Delhi,South Delhi,110019,4,7
20-07-2025,Delhi,South Delhi,110044,71,56
20-07-2025,Delhi,South East Delhi,110025,0,2
20-07-2025,Delhi,South West Delhi,110022,0,3
20-07-2025,Delhi,South West Delhi,110046,8,6
20-07-2025,Delhi,South West Delhi,110075,3,3
20-07-2025,Delhi,West Delhi,110087,5,4
21-07-2025,Delhi,Central Delhi,110001,0,2
21-07-2025,Delhi,Central Delhi,110011,2,1
21-07-2025,Delhi,East Delhi,110031,17,36
21-07-2025,Delhi,East Delhi,110091,21,55
21-07-2025,Delhi,East Delhi,110092,40,54
21-07-2025,Delhi,Najafgarh,110043,0,9
21-07-2025,Delhi,North Delhi,110054,2,15
21-07-2025,Delhi,North East,110053,2,62
21-07-2025,Delhi,North East Delhi,110032,37,30
21-07-2025,Delhi,North West Delhi,110033,28,77
21-07-2025,Delhi,North West Delhi,110040,42,45
21-07-2025,Delhi,North West Delhi,110085,37,69
21-07-2025,Delhi,Shahdara,110093,8,9
21-07-2025,Delhi,South Delhi,110068,5,10
21-07-2025,Delhi,South East Delhi,110025,1,4
21-07-2025,Delhi,South West Delhi,110037,23,26
21-07-2025,Delhi,South West Delhi,110038,1,2
21-07-2025,Delhi,South West Delhi,110071,7,10
21-07-2025,Delhi,West Delhi,110027,22,57
23-07-2025,Delhi,Central Delhi,110001,0,4
23-07-2025,Delhi,Central Delhi,110011,0,1
23-07-2025,Delhi,Central Delhi,110012,1,6
23-07-2025,Delhi,East Delhi,110091,27,40
23-07-2025,Delhi,Najafgarh,110043,0,3
23-07-2025,Delhi,New Delhi,110001,6,6
23-07-2025,Delhi,North Delhi,110084,33,47
23-07-2025,Delhi,North East,110053,2,55
23-07-2025,Delhi,North East,110093,2,16
23-07-2025,Delhi,North East,110094,2,41
23-07-2025,Delhi,North West Delhi,110009,13,38
23-07-2025,Delhi,North West Delhi,110033,36,51
23-07-2025,Delhi,North West Delhi,110034,26,46
23-07-2025,Delhi,North West Delhi,110039,26,36
23-07-2025,Delhi,North West Delhi,110086,86,175
23-07-2025,Delhi,South Delhi,110013,1,0
23-07-2025,Delhi,South Delhi,110030,11,29
23-07-2025,Delhi,South Delhi,110047,13,17
23-07-2025,Delhi,South Delhi,110048,1,7
23-07-2025,Delhi,South Delhi,110080,2,4
23-07-2025,Delhi,South West Delhi,110038,1,2
23-07-2025,Delhi,South West Delhi,110045,34,60
23-07-2025,Delhi,South West Delhi,110066,0,3
23-07-2025,Delhi,South West Delhi,110067,0,3
23-07-2025,Delhi,South West Delhi,110073,1,8
23-07-2025,Delhi,South West Delhi,110078,13,10
23-07-2025,Delhi,West Delhi,110015,20,22
23-07-2025,Delhi,West Delhi,110041,72,106
22-07-2025,Delhi,Central Delhi,110002,17,29
22-07-2025,Delhi,Central Delhi,110003,3,17
22-07-2025,Delhi,Central Delhi,110004,0,1
22-07-2025,Delhi,Central Delhi,110005,11,24
22-07-2025,Delhi,Central Delhi,110012,2,17
22-07-2025,Delhi,East Delhi,110091,26,60
22-07-2025,Delhi,East Delhi,110092,45,84
22-07-2025,Delhi,New Delhi,110021,3,6
22-07-2025,Delhi,North West Delhi,110039,28,45
22-07-2025,Delhi,North West Delhi,110056,1,2
22-07-2025,Delhi,North West Delhi,110081,22,41
22-07-2025,Delhi,Shahdara,110095,2,6
22-07-2025,Delhi,South Delhi,110016,2,5
22-07-2025,Delhi,South Delhi,110030,6,34
22-07-2025,Delhi,South Delhi,110047,17,23
22-07-2025,Delhi,South Delhi,110065,9,16
22-07-2025,Delhi,South West Delhi,110010,5,8
22-07-2025,Delhi,South West Delhi,110016,0,3
22-07-2025,Delhi,South West Delhi,110028,4,13
22-07-2025,Delhi,South West Delhi,110064,3,9
22-07-2025,Delhi,South West Delhi,110066,0,3
22-07-2025,Delhi,South West Delhi,110067,1,8
22-07-2025,Delhi,South West Delhi,110075,9,6
26-07-2025,Delhi,Central Delhi,110002,6,16
26-07-2025,Delhi,Central Delhi,110008,14,24
26-07-2025,Delhi,Central Delhi,110011,0,1
26-07-2025,Delhi,New Delhi,110001,10,3
26-07-2025,Delhi,North Delhi,110007,27,23
26-07-2025,Delhi,North West Delhi,110040,14,23
26-07-2025,Delhi,North West Delhi,110085,73,55
26-07-2025,Delhi,Shahdara,110053,0,3
26-07-2025,Delhi,South Delhi,110016,6,1
26-07-2025,Delhi,South Delhi,110025,58,42
26-07-2025,Delhi,South Delhi,110049,10,14
26-07-2025,Delhi,South Delhi,110080,14,10
26-07-2025,Delhi,South East Delhi,110025,1,6
